discriminant,regime_code,x,sigma,diffusion,U_geom,U_fin,U_eff
-1.600000000000000033e-02,-1.000000000000000000e+00,-2.017500000000000071e+00,2.814061250000000070e-01,3.959470359375781567e-02,-5.628122499999999029e-03,6.502232247059203107e-02,5.939419997059203205e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-2.009999999999999787e+00,2.808019999999999960e-01,3.942488160200000036e-02,-5.616040000000000962e-03,6.502529058331728284e-02,5.940925058331728015e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-2.002499999999999947e+00,2.802001250000000221e-01,3.925605502500782024e-02,-5.604002500000001760e-03,6.502848002284197793e-02,5.942447752284197443e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.995000000000000107e+00,2.796005000000000296e-01,3.908821980012500835e-02,-5.592010000000000557e-03,6.503188779860261115e-02,5.943987779860260279e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.987500000000000044e+00,2.790031250000000185e-01,3.892137187988281566e-02,-5.580062500000001688e-03,6.503551090129830459e-02,5.945544840129830116e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.979999999999999982e+00,2.784079999999999888e-01,3.875550723199999714e-02,-5.568159999999999082e-03,6.503934630279183116e-02,5.947118630279182860e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.972500000000000142e+00,2.778151250000000516e-01,3.859062183938282570e-02,-5.556302500000002281e-03,6.504339095601308074e-02,5.948708845601308193e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.965000000000000080e+00,2.772244999999999848e-01,3.842671170012499499e-02,-5.544490000000000009e-03,6.504764179486441367e-02,5.950315179486441453e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.957500000000000018e+00,2.766361250000000105e-01,3.826377282750781372e-02,-5.532722499999998336e-03,6.505209573412833179e-02,5.951937323412832825e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.949999999999999956e+00,2.760500000000000176e-01,3.810180125000000445e-02,-5.521000000000001601e-03,6.505674966937752268e-02,5.953574966937752455e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.942500000000000115e+00,2.754661250000000061e-01,3.794079301125781456e-02,-5.509322500000000261e-03,6.506160047688702708e-02,5.955227797688703029e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.935000000000000053e+00,2.748845000000000316e-01,3.778074417012500935e-02,-5.497690000000001256e-03,6.506664501354898766e-02,5.956895501354898814e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.927499999999999991e+00,2.743051250000000385e-01,3.762165080063282346e-02,-5.486102500000001117e-03,6.507188011678985418e-02,5.958577761678986173e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.919999999999999929e+00,2.737279999999999713e-01,3.746350899199999557e-02,-5.474559999999999843e-03,6.507730260449000326e-02,5.960274260448999994e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.912500000000000089e+00,2.731531249999999966e-01,3.730631484863281000e-02,-5.463062499999999169e-03,6.508290927490607836e-02,5.961984677490608092e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.905000000000000027e+00,2.725805000000000033e-01,3.715006449012499962e-02,-5.451609999999999963e-03,6.508869690659588314e-02,5.963708690659588058e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.897499999999999964e+00,2.720101249999999915e-01,3.699475405125780825e-02,-5.440202499999998755e-03,6.509466225834613373e-02,5.965445975834613584e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.890000000000000124e+00,2.714420000000000166e-01,3.684037968200000457e-02,-5.428839999999999881e-03,6.510080206910284772e-02,5.967196206910285045e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.882500000000000062e+00,2.708761250000000231e-01,3.668693754750781966e-02,-5.417522500000002475e-03,6.510711305790470305e-02,5.968959055790469537e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.875000000000000000e+00,2.703125000000000111e-01,3.653442382812500250e-02,-5.406249999999999598e-03,6.511359192381932504e-02,5.970734192381932370e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.867499999999999938e+00,2.697511249999999805e-01,3.638283471938280611e-02,-5.395022499999999922e-03,6.512023534588247398e-02,5.972521284588247492e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.860000000000000098e+00,2.691920000000000424e-01,3.623216643200000836e-02,-5.383840000000000847e-03,6.512703998304036901e-02,5.974319998304036122e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.852500000000000036e+00,2.686351250000000301e-01,3.608241519188282176e-02,-5.372702500000001505e-03,6.513400247409516231e-02,5.976129997409515560e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.844999999999999973e+00,2.680804999999999993e-01,3.593357724012499754e-02,-5.361610000000001028e-03,6.514111943765357737e-02,5.977950943765357461e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.837500000000000133e+00,2.675281250000000055e-01,3.578564883300781180e-02,-5.350562500000000284e-03,6.514838747207869762e-02,5.979782497207869474e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.830000000000000071e+00,2.669780000000000486e-01,3.563862624200000995e-02,-5.339560000000000139e-03,6.515580315544539092e-02,5.981624315544538384e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.822500000000000009e+00,2.664301250000000176e-01,3.549250575375782063e-02,-5.328602500000001463e-03,6.516336304549888436e-02,5.983476054549888290e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.814999999999999947e+00,2.658845000000000236e-01,3.534728367012500427e-02,-5.317689999999999917e-03,6.517106367961682245e-02,5.985337367961682947e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.807500000000000107e+00,2.653411250000000110e-01,3.520295630813281840e-02,-5.306822500000000706e-03,6.517890157477511381e-02,5.987207907477511137e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.800000000000000044e+00,2.648000000000000353e-01,3.505952000000001068e-02,-5.296000000000002095e-03,6.518687322751709479e-02,5.989087322751708575e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.792499999999999982e+00,2.642611249999999856e-01,3.491697109313281200e-02,-5.285222500000000614e-03,6.519497511392660649e-02,5.990975261392661455e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.785000000000000142e+00,2.637245000000000283e-01,3.477530595012500586e-02,-5.274490000000000602e-03,6.520320368960476343e-02,5.992871368960477063e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.777500000000000080e+00,2.631901250000000525e-01,3.463452094875782428e-02,-5.263802500000001189e-03,6.521155538965052456e-02,5.994775288965052684e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.770000000000000018e+00,2.626580000000000026e-01,3.449461248200000330e-02,-5.253160000000000641e-03,6.522002662864521960e-02,5.996686662864521289e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.762499999999999956e+00,2.621281249999999896e-01,3.435557695800781075e-02,-5.242562499999998959e-03,6.522861380064107206e-02,5.998605130064108004e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.755000000000000115e+00,2.616005000000000136e-01,3.421741080012500463e-02,-5.232010000000000480e-03,6.523731327915373301e-02,6.000530327915373080e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.747500000000000053e+00,2.610751250000000190e-01,3.408011044688281921e-02,-5.221502499999999998e-03,6.524612141715896430e-02,6.002461891715896170e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.739999999999999991e+00,2.605520000000000058e-01,3.394367235199999971e-02,-5.211040000000000984e-03,6.525503454709349893e-02,6.004399454709349188e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.732500000000000151e+00,2.600311250000000296e-01,3.380809298438282318e-02,-5.200622500000000835e-03,6.526404898086030082e-02,6.006342648086029912e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.725000000000000089e+00,2.595125000000000348e-01,3.367336882812500820e-02,-5.190250000000000419e-03,6.527316100983793223e-02,6.008291100983793875e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.717500000000000027e+00,2.589961250000000215e-01,3.353949638250781906e-02,-5.179922500000000603e-03,6.528236690489457039e-02,6.010244440489456719e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.709999999999999964e+00,2.584819999999999895e-01,3.340647216199999631e-02,-5.169639999999999652e-03,6.529166291640646491e-02,6.012202291640646179e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.702500000000000124e+00,2.579701250000000501e-01,3.327429269625782615e-02,-5.159402500000001904e-03,6.530104527428086392e-02,6.014164277428087069e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.695000000000000062e+00,2.574605000000000365e-01,3.314295453012500864e-02,-5.149210000000000419e-03,6.531051018798367247e-02,6.016130018798367118e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.687500000000000000e+00,2.569531250000000044e-01,3.301245422363281029e-02,-5.139062499999999534e-03,6.532005384657184333e-02,6.018099134657185073e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.680000000000000160e+00,2.564480000000000093e-01,3.288278835200000166e-02,-5.128960000000000116e-03,6.532967241873050002e-02,6.020071241873049817e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.672500000000000098e+00,2.559451249999999956e-01,3.275395350563280877e-02,-5.118902500000000431e-03,6.533936205281494491e-02,6.022045955281493668e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.665000000000000036e+00,2.554445000000000188e-01,3.262594629012500330e-02,-5.108889999999999612e-03,6.534911887689762167e-02,6.024022887689762379e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.657499999999999973e+00,2.549461250000000234e-01,3.249876332625781933e-02,-5.098922500000000260e-03,6.535893899882007363e-02,6.026001649882007510e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.650000000000000133e+00,2.544500000000000095e-01,3.237240125000000190e-02,-5.089000000000000641e-03,6.536881850624999546e-02,6.027981850624999222e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.642500000000000071e+00,2.539561250000000325e-01,3.224685671250782093e-02,-5.079122500000001622e-03,6.537875346674340560e-02,6.029963096674340745e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.635000000000000009e+00,2.534644999999999815e-01,3.212212638012499483e-02,-5.069289999999999734e-03,6.538873992781210620e-02,6.031944992781210907e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.627499999999999947e+00,2.529751250000000229e-01,3.199820693438281544e-02,-5.059502500000000180e-03,6.539877391699636111e-02,6.033927141699636787e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.620000000000000107e+00,2.524880000000000457e-01,3.187509507200000924e-02,-5.049760000000000359e-03,6.540885144194308332e-02,6.035909144194308990e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.612500000000000044e+00,2.520031249999999945e-01,3.175278750488281371e-02,-5.040062499999999404e-03,6.541896849048929596e-02,6.037890599048929829e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.604999999999999982e+00,2.515205000000000357e-01,3.163128096012501195e-02,-5.030410000000000784e-03,6.542912103075126939e-02,6.039871103075127035e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.597500000000000142e+00,2.510401250000000029e-01,3.151057218000781479e-02,-5.020802500000000161e-03,6.543930501121909826e-02,6.041850251121910070e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.590000000000000080e+00,2.505620000000000069e-01,3.139065792199999955e-02,-5.011240000000000139e-03,6.544951636085702407e-02,6.043827636085701699e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.582500000000000018e+00,2.500861249999999925e-01,3.127153495875781286e-02,-5.001722499999999849e-03,6.545975098920957247e-02,6.045802848920957956e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.574999999999999956e+00,2.496125000000000149e-01,3.115320007812500541e-02,-4.992250000000000160e-03,6.547000478651320010e-02,6.047775478651319647e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.567500000000000115e+00,2.491411250000000188e-01,3.103565008313281803e-02,-4.982822500000000203e-03,6.548027362381411698e-02,6.049745112381411938e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.560000000000000053e+00,2.486720000000000041e-01,3.091888179200000253e-02,-4.973440000000000846e-03,6.549055335309189596e-02,6.051711335309189338e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.552499999999999991e+00,2.482051250000000264e-01,3.080289203813281820e-02,-4.964102499999999488e-03,6.550083980738904965e-02,6.053673730738905190e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.545000000000000151e+00,2.477405000000000301e-01,3.068767767012500758e-02,-4.954810000000000464e-03,6.551112880094678292e-02,6.055631880094677899e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.537500000000000089e+00,2.472781250000000153e-01,3.057323555175781721e-02,-4.945562500000000306e-03,6.552141612934676840e-02,6.057585362934676115e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.530000000000000027e+00,2.468180000000000096e-01,3.045956256200000115e-02,-4.936360000000000747e-03,6.553169756965920856e-02,6.059533756965920087e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.522499999999999964e+00,2.463601250000000131e-01,3.034665559500781401e-02,-4.927202500000000054e-03,6.554196888059710124e-02,6.061476638059710292e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.515000000000000124e+00,2.459045000000000258e-01,3.023451156012500751e-02,-4.918090000000001696e-03,6.555222580267686117e-02,6.063413580267686814e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.507500000000000062e+00,2.454511250000000200e-01,3.012312738188281658e-02,-4.909022500000000469e-03,6.556246405838532521e-02,6.065344155838532647e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.500000000000000000e+00,2.449999999999999956e-01,3.001249999999999751e-02,-4.899999999999998974e-03,6.557267935235319700e-02,6.067267935235319543e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.492500000000000160e+00,2.445511250000000358e-01,2.990262636938282106e-02,-4.891022500000000682e-03,6.558286737153497248e-02,6.069184487153496399e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.485000000000000098e+00,2.441045000000000298e-01,2.979350346012500650e-02,-4.882090000000000388e-03,6.559302378539560996e-02,6.071093378539561131e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.477500000000000036e+00,2.436601250000000052e-01,2.968512825750781528e-02,-4.873202499999999826e-03,6.560314424610348694e-02,6.072994174610349405e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.469999999999999973e+00,2.432180000000000175e-01,2.957749776200000597e-02,-4.864360000000001599e-03,6.561322438873044838e-02,6.074886438873045025e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.462500000000000133e+00,2.427781250000000113e-01,2.947060898925781686e-02,-4.855562500000000503e-03,6.562325983145830821e-02,6.076769733145830077e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.455000000000000071e+00,2.423405000000000142e-01,2.936445897012500417e-02,-4.846810000000000007e-03,6.563324617579220643e-02,6.078643617579221337e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.447500000000000009e+00,2.419051249999999986e-01,2.925904475063281079e-02,-4.838102500000000111e-03,6.564317900678094675e-02,6.080507650678095011e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.439999999999999947e+00,2.414720000000000200e-01,2.915436339200000448e-02,-4.829440000000000816e-03,6.565305389324405105e-02,6.082361389324405371e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.432500000000000107e+00,2.410411250000000227e-01,2.905041197063281885e-02,-4.820822500000000385e-03,6.566286638800598874e-02,6.084204388800598662e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.425000000000000044e+00,2.406125000000000069e-01,2.894718757812500196e-02,-4.812250000000000555e-03,6.567261202813713672e-02,6.086036202813713963e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.417499999999999982e+00,2.401861250000000281e-01,2.884468732125781976e-02,-4.803722500000000457e-03,6.568228633520206694e-02,6.087856383520206388e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.410000000000000142e+00,2.397620000000000307e-01,2.874290832200000756e-02,-4.795240000000000960e-03,6.569188481551474501e-02,6.089664481551475272e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.402500000000000080e+00,2.393401250000000147e-01,2.864184771750781511e-02,-4.786802500000000328e-03,6.570140296040100081e-02,6.091460046040100829e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.395000000000000018e+00,2.389205000000000079e-01,2.854150266012500312e-02,-4.778410000000000296e-03,6.571083624646803512e-02,6.093242624646803829e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.387499999999999956e+00,2.385031250000000103e-01,2.844187031738281551e-02,-4.770062499999999997e-03,6.572018013588137864e-02,6.095011763588138037e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.380000000000000115e+00,2.380880000000000218e-01,2.834294787200000373e-02,-4.761760000000000298e-03,6.572943007664885928e-02,6.096767007664885551e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.372500000000000053e+00,2.376751250000000149e-01,2.824473252188281630e-02,-4.753502500000000332e-03,6.573858150291214675e-02,6.098507900291215422e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.364999999999999991e+00,2.372645000000000171e-01,2.814722148012500577e-02,-4.745290000000000098e-03,6.574762983524543025e-02,6.100233983524543796e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.357500000000000151e+00,2.368561250000000284e-01,2.805041197500781833e-02,-4.737122499999999597e-03,6.575657048096161805e-02,6.101944798096161499e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,-1.350000000000000089e+00,2.364500000000000213e-01,2.795430125000000418e-02,-4.729000000000000564e-03,6.576539883442582279e-02,6.103639883442582570e-02
